RESPID,MODE,LANGUAGE,LANGUAGEINITIAL,STRATUM,INTERVIEW_START,INTERVIEW_END,ECON1MOD,ECON1BMOD,COMTYPE2,UNITY,CRIMESAFE,GOVPROTCT,MOREGUNIMPACT,FIN_SIT,VET1,VOL12_CPS,EMINUSE,INTMOB,INTFREQ,INTFREQ_COLLAPSED,HOME4NW2,BBHOME,SMUSE_FB,SMUSE_YT,SMUSE_X,SMUSE_IG,SMUSE_SC,SMUSE_WA,SMUSE_TT,SMUSE_RD,SMUSE_BSK,SMUSE_TH,SMUSE_TS,RADIO,DEVICE1A,SMART2,NHISLL,RELIG,RELIGCAT1,BORN,ATTENDPER,ATTENDONLINE2,RELIMP,PRAY,EDUCCAT,REGISTRATION,PARTY,PARTYLN,PARTYSUM,HISP,RACECMB,RACETHN,AGEGRP,AGECAT,BIRTHPLACE,GENDER,ADULTS,VOTED2024,VOTEGEN_POST,INC_SDT1,CREGION,METRO,BASEWT,WEIGHT
14696,2,1,,9,5/16/2025,5/16/2025,3,1,99,1,3,1,3,3,4,2,1,1,3,3,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,5,1,1,3,3,4,1,1,2,1,1,5,2,1,2,2,2,,1,2,2,0.901801192,1.291959228
6166,2,1,,10,5/15/2025,5/15/2025,3,1,3,1,3,2,1,3,4,1,1,1,5,4,2,,2,1,2,2,2,2,2,2,2,99,99,99,1,1,2,2,2,1,4,4,1,2,3,1,2,,2,1,1,3,7,3,1,1,1,2,,1,4,1,0.802200473,2.204605474
1311,2,1,,10,5/21/2025,5/21/2025,2,1,2,2,3,99,2,1,4,1,1,1,5,4,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,3,1,1,1,1,1,1,,1,2,1,1,13,4,1,2,2,1,1,8,4,1,1.604400946,1.300133446
1868,2,1,,10,5/6/2025,5/6/2025,2,3,2,2,2,2,1,2,4,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,3,4,2,2,2,1,1,3,1,3,1,1,2,1,1,12,4,1,2,2,1,3,4,4,1,1.604400946,0.385707195
3722,1,1,9,10,3/10/2025,3/10/2025,3,1,1,2,3,1,3,1,4,1,1,1,2,2,1,2,1,1,2,2,2,2,1,2,2,1,2,1,1,1,2,2,2,2,2,6,2,3,2,1,3,1,1,2,1,1,6,2,1,1,2,1,1,8,2,1,0.802200473,0.708886677
9090,2,1,,10,6/2/2025,6/2/2025,3,2,2,2,1,2,1,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,3,1,1,1,1,2,,2,2,2,2,7,3,1,1,1,1,2,8,2,1,0.802200473,0.518092977
2088,2,1,,10,5/6/2025,5/6/2025,2,2,2,2,2,2,1,3,4,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,99,1,1,1,2,1,1,2,5,6,2,3,3,1,2,,2,2,1,1,12,4,1,2,1,1,2,1,2,1,0.802200473,0.438952889
10350,1,1,9,10,2/28/2025,2/28/2025,3,3,2,1,3,2,3,2,3,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,5,1,3,2,3,1,,1,2,1,1,2,1,1,1,1,2,,2,3,1,0.401100237,1.710455233
8711,2,1,,10,5/5/2025,5/5/2025,3,2,1,2,2,2,2,1,4,2,1,1,4,3,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,6,2,1,1,1,1,4,99,9,2,1,1,12,4,1,99,2,1,2,99,3,1,1.604400946,0.444722575
6034,2,1,,10,5/27/2025,5/27/2025,3,3,2,1,2,2,3,2,4,2,1,1,4,3,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,4,6,2,3,1,1,1,,1,2,4,4,10,4,1,1,1,1,1,7,3,1,0.802200473,0.355137475
15867,1,1,9,10,3/25/2025,3/25/2025,2,3,1,1,4,2,2,1,4,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,2,2,2,4,6,2,1,1,2,1,,1,2,1,1,8,3,1,2,2,1,1,8,3,1,0.802200473,0.51780598
6145,1,1,9,10,3/11/2025,3/11/2025,2,3,2,2,1,2,3,1,4,2,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,5,6,2,5,2,1,2,,2,1,1,3,5,2,1,1,2,1,2,7,2,1,0.802200473,0.513978629
18664,1,1,9,10,2/27/2025,2/27/2025,2,3,3,2,3,2,3,3,4,2,1,1,2,2,1,2,1,1,2,1,1,2,1,2,2,2,2,2,1,1,2,1,1,2,4,6,2,3,3,3,3,2,2,2,1,1,1,1,1,2,1,2,,2,2,1,0.401100237,1.07881895
7253,1,1,9,10,3/25/2025,3/25/2025,3,3,1,2,3,2,2,3,4,2,1,1,1,1,1,4,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,1,2,6,2,5,3,3,4,2,2,1,1,3,1,1,4,2,3,2,,2,4,1,1.20330071,5.454124254
9984,2,1,,10,5/5/2025,5/5/2025,2,2,99,2,3,2,1,2,4,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,4,6,3,6,2,1,3,2,2,1,1,3,1,1,1,3,4,1,2,2,3,1,2.406601419,2.751010786
55,1,1,9,9,2/28/2025,2/28/2025,3,1,3,1,2,1,2,2,4,1,1,1,3,3,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,,1,2,1,1,10,4,1,1,3,1,1,8,2,2,0.676350894,0.290787216
12995,2,1,,8,5/21/2025,5/21/2025,4,2,1,2,3,2,1,3,4,1,1,1,2,2,1,2,2,1,2,1,2,1,2,1,1,2,2,2,1,1,2,10,3,2,6,6,4,7,1,1,3,2,2,2,1,1,5,2,4,2,2,1,2,8,4,1,0.76992885,0.593095635
15722,1,1,9,10,3/27/2025,3/27/2025,3,3,2,2,2,2,1,3,4,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,10,3,2,6,5,4,3,1,2,2,,2,2,2,2,2,1,1,1,2,2,,4,2,1,0.802200473,2.471408951
1962,1,1,9,10,3/14/2025,3/14/2025,3,3,2,2,3,2,3,2,4,2,1,1,1,1,1,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,5,5,2,5,2,1,4,1,1,2,1,1,7,3,1,1,1,1,3,6,4,1,0.401100237,0.126392781
16988,2,1,,10,5/6/2025,5/6/2025,2,2,1,2,2,2,1,1,4,2,1,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,3,6,2,2,1,1,2,,2,2,1,1,7,3,1,2,2,1,2,8,3,1,1.604400946,1.247826508
16282,2,1,,10,5/5/2025,5/5/2025,3,3,2,2,3,2,3,4,4,2,1,1,3,3,2,,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,4,4,2,2,3,1,3,1,1,2,1,1,8,3,1,2,2,1,1,2,1,1,1.604400946,1.307069531
8025,1,1,9,9,3/10/2025,3/10/2025,2,3,1,2,3,2,3,3,4,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,4,3,1,4,2,1,2,,2,2,1,1,10,4,1,2,1,1,3,1,3,1,0.225450298,0.068940742
4670,1,1,9,10,3/20/2025,3/20/2025,2,1,2,2,2,1,2,1,4,2,1,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,5,5,2,3,2,1,3,1,1,2,1,1,12,4,1,2,1,1,1,5,3,1,0.401100237,0.273861397
17556,2,1,,3,5/12/2025,5/12/2025,3,2,3,1,2,1,1,4,2,2,2,2,6,4,,,,,,,,,,,,,,1,1,1,2,1,1,1,5,6,2,1,3,1,2,,2,2,2,2,13,4,1,2,1,1,99,99,3,2,0.471437876,0.337640615
1208,1,1,9,1,3/13/2025,3/13/2025,1,1,3,1,3,1,2,1,4,2,1,1,1,1,1,4,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,12,3,2,6,6,1,5,3,1,2,,2,2,2,2,1,1,1,2,4,1,2,1,3,1,0.240246449,0.403366355
827,1,1,9,10,2/24/2025,2/24/2025,3,3,2,2,2,2,3,2,4,2,1,1,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,1,1,99,1,1,1,2,5,6,2,5,1,1,4,2,2,2,1,1,8,3,1,1,3,1,2,6,2,1,1.20330071,0.833128068
6661,2,1,,10,5/5/2025,5/5/2025,3,1,2,2,2,1,2,1,4,2,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,3,1,1,2,1,1,7,3,1,1,4,2,,8,3,1,2.406601419,2.717747808
16820,2,1,,9,6/6/2025,6/6/2025,1,1,3,2,1,2,3,1,4,2,1,1,1,1,1,2,99,1,99,1,99,99,99,99,99,99,99,2,1,1,2,5,4,2,5,6,2,5,1,1,1,,1,2,1,1,8,3,1,2,3,1,1,2,2,1,1.352701788,0.743053999
14731,2,1,,9,5/6/2025,5/6/2025,4,3,3,2,2,1,3,2,4,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,6,1,5,2,1,1,,1,2,1,1,6,2,1,1,3,1,1,7,3,2,1.352701788,1.240418063
17487,2,1,,10,5/19/2025,5/19/2025,3,1,2,2,3,1,2,2,4,2,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,1,1,1,2,9,3,2,5,6,3,7,2,2,1,,1,2,1,1,10,4,4,1,2,2,,8,3,1,1.604400946,1.197709437
8716,1,1,9,6,2/25/2025,2/25/2025,2,1,2,2,2,1,3,4,2,2,1,1,2,2,1,2,1,1,2,1,2,1,1,2,2,2,2,1,1,1,2,1,1,2,5,6,2,5,2,1,1,,1,2,1,1,4,2,1,2,2,1,1,4,3,1,0.783130842,0.912167379
9226,2,1,,10,5/27/2025,5/27/2025,2,3,2,2,3,2,2,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,12,3,2,6,6,4,7,2,2,3,2,2,2,3,5,5,2,1,1,2,2,,8,3,1,1.604400946,3.396768742
6146,2,1,9,10,6/10/2025,6/10/2025,3,3,1,2,3,2,1,1,4,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,1,1,1,2,12,3,2,6,6,4,7,1,1,2,,2,2,1,1,5,2,1,2,2,1,2,8,4,1,1.604400946,1.208065249
16171,2,1,,2,5/19/2025,5/19/2025,3,3,1,1,3,2,3,1,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,4,1,1,1,1,3,2,2,2,2,2,11,4,1,2,2,1,2,6,3,1,1.154727337,0.852121338
12361,1,1,9,10,2/22/2025,2/22/2025,2,3,2,2,2,2,1,1,4,2,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,9,3,2,6,6,4,7,1,1,3,2,2,2,1,1,8,3,1,1,1,1,2,8,1,1,0.401100237,0.356237584
2922,2,1,,9,5/8/2025,5/8/2025,3,1,2,1,3,2,1,3,4,2,1,1,1,1,2,,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,11,4,2,6,6,4,7,3,2,3,99,9,2,2,2,3,2,1,1,2,2,,4,3,1,0.901801192,3.997896072
10338,1,1,9,10,3/11/2025,3/11/2025,3,2,2,1,2,2,1,1,4,2,1,1,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,5,6,2,3,1,1,2,,2,2,1,1,9,3,1,2,2,1,2,6,2,1,0.802200473,0.553945297
6470,1,1,9,10,3/11/2025,3/11/2025,1,1,1,1,2,2,1,2,4,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,2,2,2,1,1,2,12,3,2,6,6,4,7,1,2,4,1,1,2,1,1,1,1,1,1,3,1,1,8,4,1,1.20330071,1.981371224
4777,1,1,9,7,3/1/2025,3/1/2025,4,2,1,2,3,2,3,3,4,2,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,12,3,1,4,4,2,3,2,1,4,2,2,2,1,1,4,2,1,1,2,1,3,1,4,1,0.17749816,0.121758744
1115,1,1,9,9,2/26/2025,2/26/2025,3,2,2,1,1,2,2,2,3,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,1,2,1,1,2,3,3,1,1,1,2,3,2,2,2,1,1,2,1,1,2,2,2,,5,4,1,0.450900596,1.239181582
9152,2,1,,2,5/6/2025,5/6/2025,2,1,99,2,3,2,2,3,4,1,1,1,4,3,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,99,3,1,1,1,1,1,2,,2,2,2,2,9,3,1,2,1,99,,2,3,1,0.577363669,0.427998835
13421,1,1,9,10,2/7/2025,2/7/2025,2,1,1,2,3,2,2,1,4,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,5,5,1,1,2,1,1,,1,2,1,1,9,3,1,1,1,1,1,8,1,1,0.401100237,0.352807699
5738,1,1,9,10,3/4/2025,3/4/2025,2,1,2,2,3,1,2,2,4,2,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,12,3,2,4,4,2,3,2,1,1,,1,2,1,1,8,3,1,2,2,1,1,6,4,1,0.802200473,0.507774933
1998,2,1,,10,5/19/2025,5/19/2025,3,1,3,2,2,1,3,2,4,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,,1,2,1,1,12,4,1,1,2,1,1,6,4,2,1.604400946,0.568202908
14703,1,1,9,10,4/3/2025,4/3/2025,3,2,1,2,1,1,2,2,1,1,1,1,2,2,2,,1,1,2,2,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,3,1,2,2,2,4,99,9,1,1,3,2,1,1,1,2,2,,4,3,1,0.802200473,2.765531202
2745,1,1,9,9,3/14/2025,3/14/2025,3,2,3,2,4,2,2,3,4,2,2,1,5,4,2,,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,12,3,1,3,2,1,2,3,1,1,,1,2,1,1,8,3,3,2,1,2,,1,3,2,0.225450298,0.302326642
17527,1,1,9,10,3/26/2025,3/26/2025,2,1,1,1,3,1,2,1,4,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,5,4,2,3,1,1,3,1,1,1,4,3,10,4,1,2,2,1,1,4,3,1,0.802200473,0.334266286
3979,1,1,9,10,3/9/2025,3/9/2025,3,2,1,2,3,2,1,2,4,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,2,10,3,2,2,6,3,2,1,1,2,,2,2,1,1,4,2,1,2,1,1,2,4,3,1,0.401100237,0.372313934
10491,1,1,9,10,2/25/2025,2/25/2025,3,2,2,2,2,2,1,3,4,1,1,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,1,2,5,4,2,5,1,1,2,,2,2,2,2,3,2,1,2,2,1,2,4,3,1,0.802200473,0.932887151
5176,2,1,9,10,5/5/2025,5/5/2025,2,3,2,1,2,1,2,2,4,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,99,99,2,6,6,4,7,1,1,1,,1,2,1,1,7,3,1,1,2,1,1,6,4,1,1.604400946,1.574055403
16423,2,1,,10,5/13/2025,5/13/2025,2,3,3,2,2,2,1,1,4,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,4,2,1,1,1,2,2,,2,2,2,2,4,2,1,2,1,1,2,6,3,1,0.802200473,0.932887151
16303,1,1,9,10,2/11/2025,2/11/2025,2,2,2,2,2,2,3,2,4,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,3,1,1,1,1,1,,1,2,1,1,9,3,1,1,2,1,2,6,1,1,0.802200473,0.487806197
1189,2,1,,10,5/5/2025,5/5/2025,2,3,3,99,1,2,1,1,4,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,12,3,2,6,6,4,6,2,1,2,,2,2,1,1,12,4,1,2,1,1,2,6,4,1,0.802200473,0.37179903
2486,2,1,,10,5/6/2025,5/6/2025,4,1,3,2,2,2,2,2,4,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,99,1,1,2,12,3,2,5,6,3,5,3,2,3,99,9,2,1,1,5,2,1,2,2,2,,3,4,2,1.604400946,3.13835709
15192,1,1,9,10,3/24/2025,3/24/2025,3,2,2,2,2,2,3,2,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,1,2,2,2,2,1,1,2,12,3,2,6,6,3,7,1,1,2,,2,2,2,2,3,2,1,1,1,1,2,8,4,1,0.401100237,0.554686529
17191,1,1,9,1,2/25/2025,2/25/2025,3,2,3,1,2,2,3,4,4,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,6,4,2,5,5,1,1,1,1,3,2,2,2,2,2,10,4,1,2,1,1,2,3,3,1,0.08008215,0.068940742
3621,2,1,,7,5/12/2025,5/12/2025,3,2,2,2,3,2,2,3,4,2,1,1,1,1,2,,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,7,4,2,2,3,1,3,2,2,3,2,2,2,3,5,9,3,4,1,1,2,,2,4,1,0.17749816,0.339512759
1268,3,1,9,2,5/10/2025,5/10/2025,4,2,3,2,3,2,1,1,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,4,6,2,1,1,1,3,99,9,2,1,1,11,4,1,1,2,1,2,8,3,1,1.154727337,0.327278629
564,1,1,9,9,2/20/2025,2/20/2025,4,1,1,2,2,1,3,3,4,2,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,1,1,2,4,1,3,1,2,1,1,,1,2,1,1,5,2,1,2,4,1,1,5,2,1,0.676350894,0.443264268
5138,2,1,9,7,5/12/2025,5/12/2025,3,1,2,1,3,99,2,4,2,2,1,1,4,3,2,,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,99,99,99,2,2,1,1,2,1,1,,1,99,1,1,9,3,1,2,99,1,99,3,4,1,0.17749816,0.115906598
3268,1,1,9,10,3/6/2025,3/6/2025,2,3,2,2,2,1,1,1,4,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,11,4,2,2,6,3,2,1,1,3,2,2,2,1,1,10,4,1,1,2,1,2,99,3,1,0.802200473,0.235207079
489,2,1,,4,5/12/2025,5/12/2025,4,2,2,2,4,2,3,3,4,2,1,1,2,2,1,99,1,1,2,1,2,2,1,2,2,2,2,1,1,1,2,12,3,1,2,2,1,3,2,1,2,,2,2,99,99,8,3,1,2,2,1,2,5,3,1,1.681551118,0.838465924
434,2,1,,10,6/2/2025,6/2/2025,3,1,2,2,3,2,2,3,1,2,1,1,1,1,1,2,1,1,99,1,1,99,1,99,99,99,99,2,1,1,2,11,4,2,5,5,1,6,1,1,1,,1,2,1,1,5,2,1,1,3,1,1,3,3,1,2.406601419,1.955079126
14607,1,1,9,10,3/3/2025,3/3/2025,2,2,1,2,2,1,1,2,4,1,1,1,2,2,1,2,2,1,2,1,2,1,2,2,2,1,2,1,1,1,2,12,3,2,6,6,4,6,2,1,2,,2,2,1,1,11,4,1,2,1,1,2,4,4,1,0.401100237,0.198745307
15635,1,1,9,10,3/11/2025,3/11/2025,3,3,2,2,2,2,1,3,4,2,1,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,1,1,1,12,3,2,6,6,3,7,1,1,3,99,9,2,3,5,7,3,4,2,3,2,,4,1,1,1.20330071,1.818899397
2689,2,1,,9,5/12/2025,5/12/2025,3,3,3,2,2,2,3,1,4,1,1,1,4,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,3,2,2,2,1,1,10,4,1,1,1,2,,1,1,1,0.450900596,0.283456374
11235,1,1,9,10,3/8/2025,3/8/2025,2,1,2,1,1,1,2,1,4,2,1,1,2,2,2,,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,5,2,3,6,1,1,1,,1,2,1,1,13,4,1,2,2,1,1,4,3,1,0.802200473,0.394380761
16699,1,1,9,10,2/23/2025,2/23/2025,2,1,2,1,2,1,1,1,4,2,2,2,6,4,,,,,,,,,,,,,,2,2,,1,2,2,2,2,6,1,1,3,1,2,,2,2,1,1,13,4,1,2,1,1,99,5,1,1,0.401100237,0.125969197
3594,1,1,9,10,3/26/2025,3/26/2025,2,3,2,2,4,2,3,1,4,2,1,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,4,1,5,1,1,3,1,1,2,3,5,10,4,1,1,2,1,99,99,2,1,0.802200473,0.116156345
17203,2,1,,10,5/5/2025,5/5/2025,3,3,3,2,3,2,3,2,4,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,6,6,4,7,3,2,4,2,2,2,1,1,8,3,1,1,3,2,,4,1,1,2.406601419,5.454124254
12429,2,1,,10,5/21/2025,5/21/2025,3,1,1,1,2,2,2,4,1,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,7,4,2,5,5,1,2,2,1,1,,1,2,3,5,7,3,4,1,3,1,1,4,4,1,2.406601419,2.403464121
16740,1,1,9,10,2/21/2025,2/21/2025,2,3,3,2,3,2,3,2,4,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,3,6,2,2,1,1,3,1,1,2,1,1,6,2,1,2,5,1,3,6,1,1,1.20330071,0.330097997
16205,2,1,,10,5/5/2025,5/5/2025,3,2,3,2,3,2,3,2,4,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,3,1,1,2,1,4,2,2,2,1,1,11,4,1,2,2,1,2,4,3,1,1.604400946,0.887319646
12204,2,1,,10,5/5/2025,5/5/2025,3,1,3,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,5,4,1,3,1,1,4,1,1,1,4,3,3,2,1,2,2,99,,5,4,1,1.604400946,1.27798668
15320,1,1,9,10,3/3/2025,3/3/2025,3,2,99,2,3,2,99,1,2,99,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,99,1,3,1,1,1,1,2,,2,2,1,1,12,4,1,2,1,1,2,4,2,1,0.401100237,0.24722239
13786,2,1,,6,5/21/2025,5/21/2025,4,2,1,2,3,1,1,1,4,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,12,3,2,6,6,3,5,1,3,4,2,2,99,4,4,5,2,1,1,2,1,2,8,1,1,1.566261683,0.994167074
17025,1,2,10,8,3/25/2025,3/25/2025,3,2,2,2,4,99,1,3,4,2,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,12,3,99,99,99,99,99,2,1,99,99,9,99,1,1,99,99,99,1,99,1,99,1,3,1,0.577446638,0.619341706
10218,1,1,9,10,3/20/2025,3/20/2025,3,2,3,2,2,2,1,2,1,1,1,1,2,2,2,,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,5,5,2,2,2,1,3,2,2,1,1,3,7,3,1,1,1,1,2,4,4,1,0.401100237,0.263334248
7754,1,1,9,10,3/15/2025,3/15/2025,2,3,2,1,3,2,1,3,4,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,4,2,6,6,1,5,2,1,2,,2,2,1,1,13,4,1,2,2,1,2,4,1,1,0.802200473,0.483083021
11690,2,2,,6,5/9/2025,5/9/2025,3,1,1,1,3,2,1,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,5,6,1,5,3,2,2,,2,1,1,3,6,2,4,2,3,2,,4,3,1,2.349392525,5.454124254
8533,2,1,,6,5/12/2025,5/12/2025,3,2,1,2,3,2,3,1,4,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,1,1,1,2,9,3,2,6,6,4,7,1,2,4,2,2,1,1,3,4,2,4,2,2,1,1,8,3,1,1.566261683,2.147007277
12071,1,1,9,10,2/22/2025,2/22/2025,3,3,1,1,3,2,1,1,4,2,1,1,1,1,1,2,1,1,2,1,2,2,2,1,2,2,2,2,1,1,1,6,4,2,5,5,3,6,1,1,1,,1,2,3,5,1,1,1,1,4,2,,5,1,1,1.20330071,3.74106416
13183,2,1,,8,5/22/2025,5/22/2025,2,3,1,1,3,1,1,3,1,99,99,99,99,99,,,,,,,,,,,,,,99,99,,99,99,99,99,99,99,99,99,99,99,3,2,2,2,1,1,12,4,1,1,99,2,,2,4,1,0.76992885,1.62271058
16014,1,1,9,10,3/3/2025,3/3/2025,2,1,3,2,1,1,2,1,2,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,2,6,1,1,1,1,1,,1,2,1,1,10,4,1,1,2,1,1,8,4,2,0.802200473,0.296947246
18665,1,1,9,10,2/23/2025,2/23/2025,3,2,2,2,3,2,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,2,2,2,1,1,2,12,3,2,6,6,4,7,1,1,2,,2,2,3,5,2,1,1,2,2,1,2,8,3,1,0.802200473,1.038886678
16150,1,1,9,10,2/22/2025,2/22/2025,2,2,1,2,2,1,3,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,12,3,2,6,6,4,99,1,1,3,99,9,2,1,1,13,4,1,2,2,1,2,8,3,1,0.802200473,0.538211475
6781,1,1,9,10,2/27/2025,2/27/2025,3,1,2,2,3,2,1,2,1,2,1,1,2,2,1,2,1,1,1,1,2,2,1,2,2,1,2,1,1,1,2,1,1,2,4,1,1,1,2,1,3,2,2,2,4,4,6,2,3,1,4,1,3,5,3,1,1.20330071,0.585025172
2909,2,1,,4,5/5/2025,5/5/2025,4,1,1,2,5,2,2,4,4,1,1,1,2,2,1,2,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,11,4,2,5,6,1,1,2,1,2,,2,2,2,2,5,2,1,1,1,1,2,1,2,1,0.840775559,0.884598356
6553,1,1,9,10,2/27/2025,2/27/2025,2,2,2,2,2,2,1,3,4,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,4,6,1,1,1,2,3,2,2,2,2,2,7,3,1,2,2,2,,1,3,1,0.802200473,1.178090076
4835,2,1,,10,5/5/2025,5/5/2025,2,1,3,1,1,2,2,1,4,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,3,1,1,1,,1,2,1,1,10,4,1,2,2,1,1,7,2,2,1.604400946,0.986194185
11218,2,1,,9,5/5/2025,5/5/2025,2,1,2,2,2,1,3,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,5,3,1,1,3,1,1,,1,2,1,1,12,4,1,2,2,1,1,5,3,1,0.901801192,0.644830846
